participantID,trialNumber,stimulus,sampleOrder,sampleTime,comparisonTime,condition,template
19,92,16,right,10000,20000,H,2
6,98,84,right,10000,20000,VH,10
3,88,49,right,10000,20000,VH,6
10,103,34,right,10000,20000,V,4
25,1,77,right,10000,20000,V,9
10,56,1,right,10000,20000,VH,1
28,60,92,left,10000,20000,VH,11
8,47,67,left,10000,20000,H,8
23,105,23,left,10000,20000,V,3
7,75,7,right,10000,20000,H,1
6,84,73,right,10000,20000,VH,9
7,108,53,left,10000,20000,H,6
2,93,42,right,10000,20000,VH,5
5,11,15,right,10000,20000,VH,2
1,72,57,right,10000,20000,H,7
22,19,95,right,10000,20000,H,11
17,83,74,left,10000,20000,VH,9
5,66,59,left,10000,20000,VH,7
29,91,97,left,10000,20000,H,11
19,90,90,left,10000,20000,H,10
30,5,108,left,10000,20000,V,12
28,88,89,right,10000,20000,V,10
2,15,84,left,10000,20000,H,10
24,100,33,right,10000,20000,VH,4
4,61,79,right,10000,20000,H,9
11,100,72,right,10000,20000,VH,8
4,15,35,right,10000,20000,H,4
1,4,89,right,10000,20000,H,10
7,23,35,right,10000,20000,VH,4
14,81,52,left,10000,20000,V,6
28,36,71,right,10000,20000,VH,8
27,108,85,left,10000,20000,VH,10
1,26,36,right,10000,20000,VH,4
21,108,66,left,10000,20000,V,8
7,73,22,left,10000,20000,H,3
16,60,87,left,10000,20000,VH,10
12,107,37,right,10000,20000,H,5
20,67,68,right,10000,20000,VH,8
13,95,9,right,10000,20000,VH,1
6,8,43,right,10000,20000,V,5
9,94,16,left,10000,20000,VH,2
30,59,26,left,10000,20000,VH,3
29,46,66,left,10000,20000,V,8
26,93,32,right,10000,20000,H,4
27,42,74,left,10000,20000,VH,9
11,99,66,right,10000,20000,VH,8
7,86,102,right,10000,20000,VH,12
18,90,97,right,10000,20000,VH,11
22,38,90,left,10000,20000,VH,10
17,55,55,left,10000,20000,H,7
14,58,66,right,10000,20000,VH,8
16,48,91,right,10000,20000,VH,11
2,51,40,right,10000,20000,V,5
17,14,31,left,10000,20000,VH,4
5,47,57,right,10000,20000,H,7
17,5,34,right,10000,20000,H,4
17,88,54,right,10000,20000,H,6
25,44,47,left,10000,20000,VH,6
20,16,58,left,10000,20000,H,7
5,28,38,left,10000,20000,VH,5
15,71,36,right,10000,20000,V,4
21,57,47,right,10000,20000,H,6
27,98,83,right,10000,20000,H,10
4,13,21,left,10000,20000,H,3
7,16,70,left,10000,20000,V,8
27,69,47,right,10000,20000,V,6
4,96,89,left,10000,20000,V,10
6,42,74,right,10000,20000,V,9
29,100,31,left,10000,20000,VH,4
23,82,72,right,10000,20000,H,8
30,60,56,right,10000,20000,VH,7
9,26,17,left,10000,20000,H,2
29,49,101,right,10000,20000,VH,12
21,24,2,left,10000,20000,H,1
22,47,12,right,10000,20000,H,2
10,77,33,left,10000,20000,VH,4
20,91,50,right,10000,20000,VH,6
20,102,93,right,10000,20000,H,11
2,77,71,left,10000,20000,V,8
5,43,26,right,10000,20000,H,3
21,85,101,right,10000,20000,H,12
8,54,86,left,10000,20000,VH,10
6,83,47,right,10000,20000,VH,6
13,89,86,left,10000,20000,VH,10
2,41,79,right,10000,20000,H,9
19,13,86,right,10000,20000,VH,10
10,83,86,right,10000,20000,H,10
30,6,17,right,10000,20000,V,2
23,72,29,right,10000,20000,V,4
11,10,106,right,10000,20000,V,12
11,22,48,left,10000,20000,V,6
28,20,65,left,10000,20000,V,8
28,8,104,left,10000,20000,VH,12
19,55,64,right,10000,20000,VH,8
13,52,7,left,10000,20000,H,1
30,93,95,left,10000,20000,VH,11
21,58,16,left,10000,20000,H,2
29,22,13,right,10000,20000,V,2
12,42,8,right,10000,20000,VH,1
6,102,91,left,10000,20000,VH,11
27,60,37,left,10000,20000,H,5
12,83,94,right,10000,20000,H,11
2,16,32,right,10000,20000,H,4
19,107,62,right,10000,20000,V,7
27,53,23,right,10000,20000,V,3
13,21,30,left,10000,20000,V,4
5,83,1,left,10000,20000,H,1
19,39,78,left,10000,20000,V,9
9,8,37,left,10000,20000,V,5
7,12,33,right,10000,20000,VH,4
30,84,68,left,10000,20000,V,8
5,39,82,left,10000,20000,V,10
20,37,27,right,10000,20000,VH,3
7,27,13,right,10000,20000,H,2
20,73,71,left,10000,20000,V,8
24,61,100,right,10000,20000,VH,12
18,94,47,left,10000,20000,VH,6
9,20,87,left,10000,20000,V,10
4,86,17,left,10000,20000,H,2
23,44,33,right,10000,20000,V,4
15,27,22,right,10000,20000,VH,3
26,29,63,right,10000,20000,H,7
10,5,23,right,10000,20000,VH,3
4,81,34,right,10000,20000,V,4
27,100,9,left,10000,20000,H,1
8,50,20,right,10000,20000,VH,3
23,55,84,right,10000,20000,VH,10
29,5,88,left,10000,20000,V,10
12,94,87,left,10000,20000,V,10
19,22,20,left,10000,20000,H,3
29,80,33,right,10000,20000,VH,4
12,38,99,right,10000,20000,VH,11
26,68,48,right,10000,20000,H,6
29,86,22,left,10000,20000,V,3
11,84,53,left,10000,20000,V,6
24,77,103,right,10000,20000,H,12
25,64,51,right,10000,20000,VH,6
9,41,91,right,10000,20000,H,11
20,13,57,right,10000,20000,H,7
14,69,79,right,10000,20000,H,9
30,12,103,right,10000,20000,VH,12
5,73,75,right,10000,20000,V,9
3,28,107,left,10000,20000,VH,12
12,23,2,left,10000,20000,V,1
30,68,2,left,10000,20000,V,1
15,35,72,left,10000,20000,H,8
14,92,38,left,10000,20000,VH,5
7,7,86,right,10000,20000,VH,10
23,81,37,left,10000,20000,H,5
13,106,76,left,10000,20000,V,9
7,45,6,left,10000,20000,H,1
2,4,9,left,10000,20000,VH,1
5,15,68,left,10000,20000,H,8
3,29,29,right,10000,20000,VH,4
25,4,49,right,10000,20000,V,6
2,54,5,left,10000,20000,V,1
5,51,88,left,10000,20000,VH,10
14,48,47,right,10000,20000,H,6
25,66,3,left,10000,20000,VH,1
19,45,2,right,10000,20000,H,1
19,62,71,right,10000,20000,H,8
26,61,23,left,10000,20000,V,3
19,56,15,right,10000,20000,VH,2
4,14,35,left,10000,20000,H,4
3,22,106,right,10000,20000,V,12
29,71,98,right,10000,20000,H,11
23,97,3,right,10000,20000,VH,1
4,23,108,right,10000,20000,VH,12
13,2,87,left,10000,20000,VH,10
14,95,53,right,10000,20000,VH,6
27,104,68,left,10000,20000,VH,8
27,47,60,left,10000,20000,H,7
21,63,67,right,10000,20000,V,8
17,41,56,left,10000,20000,H,7
14,49,50,right,10000,20000,VH,6
27,33,18,left,10000,20000,H,2
15,99,48,right,10000,20000,H,6
17,85,43,right,10000,20000,H,5
11,21,52,left,10000,20000,V,6
23,90,2,right,10000,20000,VH,1
8,3,13,right,10000,20000,VH,2
17,22,91,left,10000,20000,VH,11
17,95,93,left,10000,20000,VH,11
13,72,41,right,10000,20000,V,5
13,45,94,left,10000,20000,V,11
21,89,87,left,10000,20000,H,10
25,7,9,right,10000,20000,H,1
14,22,54,right,10000,20000,VH,6
26,7,98,left,10000,20000,V,11
11,63,72,left,10000,20000,H,8
22,51,22,right,10000,20000,V,3
25,63,74,right,10000,20000,VH,9
28,70,43,right,10000,20000,V,5
11,59,60,left,10000,20000,V,7
11,80,77,left,10000,20000,V,9
22,71,16,right,10000,20000,VH,2
23,45,12,left,10000,20000,V,2
4,106,1,left,10000,20000,H,1
17,64,106,right,10000,20000,V,12
16,57,51,left,10000,20000,VH,6
5,98,53,right,10000,20000,VH,6
15,100,32,left,10000,20000,H,4
15,38,43,left,10000,20000,V,5
14,44,58,right,10000,20000,H,7
18,4,46,left,10000,20000,VH,6
29,33,89,right,10000,20000,H,10
16,47,19,right,10000,20000,VH,3
20,103,36,right,10000,20000,V,4
8,44,72,right,10000,20000,H,8
30,9,12,right,10000,20000,VH,2
17,91,11,right,10000,20000,VH,2
5,72,9,right,10000,20000,H,1
10,51,6,right,10000,20000,H,1
25,105,83,right,10000,20000,VH,10
8,108,72,left,10000,20000,V,8
16,11,80,right,10000,20000,VH,9
17,36,62,left,10000,20000,V,7
20,83,83,right,10000,20000,VH,10
30,55,54,left,10000,20000,VH,6
5,90,60,right,10000,20000,VH,7
1,7,94,left,10000,20000,V,11
20,21,77,left,10000,20000,H,9
23,24,68,left,10000,20000,H,8
18,38,34,right,10000,20000,V,4
15,98,71,left,10000,20000,H,8
8,13,70,left,10000,20000,H,8
21,9,47,right,10000,20000,V,6
5,52,95,left,10000,20000,VH,11
6,45,4,right,10000,20000,H,1
8,71,48,left,10000,20000,V,6
27,22,40,left,10000,20000,V,5
20,2,9,left,10000,20000,VH,1
15,80,8,right,10000,20000,VH,1
22,84,42,right,10000,20000,VH,5
24,20,13,left,10000,20000,V,2
1,20,91,left,10000,20000,H,11
30,106,44,right,10000,20000,V,5
23,80,95,left,10000,20000,H,11
13,94,108,right,10000,20000,VH,12
25,96,5,left,10000,20000,V,1
3,93,5,left,10000,20000,V,1
9,91,96,right,10000,20000,VH,11
4,47,71,right,10000,20000,VH,8
15,84,96,right,10000,20000,VH,11
30,54,52,right,10000,20000,VH,6
16,84,103,right,10000,20000,H,12
13,50,82,right,10000,20000,H,10
19,82,17,left,10000,20000,VH,2
24,37,9,right,10000,20000,VH,1
4,40,43,right,10000,20000,H,5
12,50,84,right,10000,20000,H,10
1,78,3,left,10000,20000,VH,1
27,49,97,left,10000,20000,V,11
25,11,9,left,10000,20000,H,1
10,46,19,right,10000,20000,V,3
7,79,87,left,10000,20000,V,10
12,5,85,left,10000,20000,VH,10
12,63,63,left,10000,20000,H,7
9,34,74,right,10000,20000,VH,9
11,105,64,right,10000,20000,V,8
17,44,5,left,10000,20000,VH,1
22,21,18,right,10000,20000,H,2
14,19,102,right,10000,20000,VH,12
23,39,59,left,10000,20000,VH,7
9,84,56,left,10000,20000,H,7
26,35,39,right,10000,20000,V,5
4,67,49,left,10000,20000,VH,6
9,25,52,left,10000,20000,H,6
6,7,104,left,10000,20000,V,12
6,31,96,left,10000,20000,V,11
5,4,55,right,10000,20000,V,7
26,85,68,left,10000,20000,H,8
3,40,67,left,10000,20000,H,8
25,57,21,right,10000,20000,H,3
1,32,20,right,10000,20000,V,3
29,45,93,right,10000,20000,V,11
28,32,26,right,10000,20000,VH,3
3,34,83,left,10000,20000,H,10
4,54,9,right,10000,20000,V,1
9,100,29,right,10000,20000,V,4
1,104,87,right,10000,20000,V,10
29,106,94,left,10000,20000,V,11
7,103,18,left,10000,20000,H,2
17,20,39,right,10000,20000,VH,5
17,32,71,left,10000,20000,V,8
30,57,1,left,10000,20000,VH,1
22,33,97,right,10000,20000,VH,11
7,65,67,left,10000,20000,VH,8
20,74,108,right,10000,20000,V,12
20,29,96,left,10000,20000,V,11
14,108,108,right,10000,20000,H,12
7,22,55,right,10000,20000,VH,7
26,70,89,right,10000,20000,H,10
2,44,99,right,10000,20000,VH,11
24,31,51,left,10000,20000,H,6
9,104,10,right,10000,20000,H,2
11,85,88,right,10000,20000,VH,10
30,23,54,left,10000,20000,V,6
11,19,103,right,10000,20000,V,12
1,97,54,right,10000,20000,H,6
25,69,6,right,10000,20000,V,1
13,78,27,right,10000,20000,V,3
24,95,38,left,10000,20000,H,5
24,75,48,right,10000,20000,H,6
18,46,30,right,10000,20000,H,4
8,103,22,right,10000,20000,V,3
27,28,100,right,10000,20000,VH,12
13,3,82,left,10000,20000,VH,10
20,92,63,right,10000,20000,VH,7
28,77,42,right,10000,20000,H,5
29,47,41,right,10000,20000,V,5
22,69,2,right,10000,20000,VH,1
22,104,24,left,10000,20000,VH,3
6,51,17,right,10000,20000,VH,2
20,106,75,right,10000,20000,V,9
30,51,66,left,10000,20000,VH,8
20,64,52,right,10000,20000,H,6
17,101,58,left,10000,20000,V,7
3,87,50,left,10000,20000,VH,6
15,34,62,left,10000,20000,H,7
30,56,58,right,10000,20000,VH,7
15,103,28,left,10000,20000,V,4
13,59,47,left,10000,20000,VH,6
30,28,18,right,10000,20000,H,2
24,93,45,right,10000,20000,H,5
16,36,47,left,10000,20000,H,6
12,57,107,left,10000,20000,V,12
25,78,61,left,10000,20000,VH,7
7,56,12,left,10000,20000,H,2
6,28,91,right,10000,20000,H,11
4,77,10,right,10000,20000,VH,2
2,60,17,left,10000,20000,H,2
29,32,75,right,10000,20000,H,9
5,96,53,right,10000,20000,V,6
28,98,85,left,10000,20000,V,10
2,103,49,right,10000,20000,H,6
7,20,105,left,10000,20000,VH,12
10,9,2,left,10000,20000,V,1
7,76,94,left,10000,20000,H,11
26,33,96,right,10000,20000,V,11
27,106,38,right,10000,20000,VH,5
11,31,70,left,10000,20000,VH,8
17,2,1,left,10000,20000,H,1
10,50,105,right,10000,20000,H,12
7,21,20,right,10000,20000,VH,3
23,36,62,right,10000,20000,V,7
15,51,39,right,10000,20000,VH,5
7,11,92,left,10000,20000,VH,11
10,66,3,right,10000,20000,V,1
26,99,81,right,10000,20000,V,9
1,24,96,left,10000,20000,H,11
21,86,54,left,10000,20000,H,6
20,96,64,left,10000,20000,VH,8
24,1,38,right,10000,20000,H,5
22,11,42,left,10000,20000,H,5
11,97,68,left,10000,20000,VH,8
18,68,49,right,10000,20000,VH,6
19,58,62,right,10000,20000,VH,7
8,7,56,right,10000,20000,V,7
2,73,18,left,10000,20000,V,2
7,77,54,right,10000,20000,H,6
27,26,75,right,10000,20000,VH,9
18,9,99,right,10000,20000,V,11
27,101,21,right,10000,20000,H,3
1,62,92,right,10000,20000,V,11
21,64,13,left,10000,20000,V,2
12,79,103,left,10000,20000,H,12
2,66,13,right,10000,20000,VH,2
15,104,100,left,10000,20000,V,12
7,97,107,left,10000,20000,VH,12
7,51,90,left,10000,20000,VH,10
14,82,79,right,10000,20000,V,9
3,37,80,left,10000,20000,H,9
2,90,55,left,10000,20000,H,7
26,37,24,right,10000,20000,VH,3
25,70,95,right,10000,20000,V,11
7,30,105,left,10000,20000,H,12
15,56,40,right,10000,20000,VH,5
18,44,35,left,10000,20000,H,4
28,71,2,right,10000,20000,V,1
15,23,59,left,10000,20000,V,7
28,41,95,right,10000,20000,VH,11
19,60,18,left,10000,20000,VH,2
14,100,22,right,10000,20000,V,3
21,99,59,left,10000,20000,H,7
27,83,108,left,10000,20000,V,12
25,23,81,right,10000,20000,V,9
18,22,50,left,10000,20000,H,6
20,54,106,right,10000,20000,V,12
18,98,77,right,10000,20000,V,9
30,32,56,left,10000,20000,VH,7
7,55,93,right,10000,20000,H,11
24,81,25,right,10000,20000,VH,3
12,81,72,right,10000,20000,H,8
10,29,76,left,10000,20000,H,9
1,45,4,left,10000,20000,H,1
21,70,22,right,10000,20000,VH,3
27,44,87,left,10000,20000,H,10
28,38,92,right,10000,20000,VH,11
27,91,102,left,10000,20000,V,12
20,77,97,left,10000,20000,V,11
8,95,38,right,10000,20000,H,5
13,1,105,left,10000,20000,VH,12
24,30,69,right,10000,20000,VH,8
14,13,106,left,10000,20000,V,12
11,36,11,right,10000,20000,VH,2
28,48,83,left,10000,20000,V,10
9,21,88,right,10000,20000,V,10
24,66,8,left,10000,20000,VH,1
1,10,96,left,10000,20000,V,11
17,18,46,right,10000,20000,VH,6
18,33,28,right,10000,20000,VH,4
30,31,98,left,10000,20000,VH,11
17,78,25,right,10000,20000,V,3
6,32,99,left,10000,20000,V,11
3,104,98,left,10000,20000,H,11
23,23,88,left,10000,20000,H,10
25,3,83,right,10000,20000,V,10
17,60,33,left,10000,20000,H,4
6,60,88,right,10000,20000,VH,10
1,101,106,left,10000,20000,H,12
28,40,104,right,10000,20000,VH,12
18,6,66,left,10000,20000,VH,8
3,103,51,left,10000,20000,H,6
28,72,82,right,10000,20000,V,10
9,57,63,right,10000,20000,V,7
14,103,15,left,10000,20000,H,2
4,102,87,right,10000,20000,VH,10
26,57,103,right,10000,20000,VH,12
4,7,34,right,10000,20000,VH,4
10,101,18,left,10000,20000,VH,2
8,35,84,left,10000,20000,V,10
19,4,31,left,10000,20000,V,4
12,73,3,right,10000,20000,V,1
3,71,93,left,10000,20000,VH,11
25,26,5,left,10000,20000,H,1
27,89,99,right,10000,20000,VH,11
1,57,48,right,10000,20000,VH,6
9,80,79,right,10000,20000,H,9
2,31,46,right,10000,20000,H,6
25,85,103,right,10000,20000,V,12
7,80,22,right,10000,20000,V,3
12,53,96,right,10000,20000,H,11
7,90,19,right,10000,20000,VH,3
23,47,53,left,10000,20000,V,6
6,26,24,right,10000,20000,H,3
1,77,99,left,10000,20000,VH,11
7,98,8,right,10000,20000,VH,1
9,61,38,right,10000,20000,H,5
20,99,8,left,10000,20000,H,1
17,40,45,left,10000,20000,H,5
21,48,65,left,10000,20000,H,8
22,26,21,left,10000,20000,V,3
15,18,26,right,10000,20000,H,3
11,52,18,left,10000,20000,V,2
8,15,78,left,10000,20000,H,9
6,101,31,right,10000,20000,VH,4
20,104,22,left,10000,20000,V,3
28,34,107,left,10000,20000,VH,12
2,38,104,right,10000,20000,H,12
15,45,82,left,10000,20000,H,10
30,15,87,left,10000,20000,H,10
14,93,66,right,10000,20000,VH,8
1,94,31,right,10000,20000,VH,4
7,54,37,right,10000,20000,VH,5
25,76,88,left,10000,20000,VH,10
18,41,36,right,10000,20000,V,4
19,100,29,right,10000,20000,VH,4
26,1,5,right,10000,20000,H,1
21,20,41,right,10000,20000,H,5
12,34,89,left,10000,20000,VH,10
16,87,37,right,10000,20000,V,5
1,105,84,left,10000,20000,V,10
1,95,53,right,10000,20000,VH,6
4,19,105,left,10000,20000,VH,12
4,24,82,left,10000,20000,VH,10
5,88,91,left,10000,20000,VH,11
5,108,33,right,10000,20000,H,4
10,68,2,left,10000,20000,H,1
3,6,69,right,10000,20000,VH,8
26,89,101,left,10000,20000,H,12
24,90,85,left,10000,20000,V,10
20,75,53,right,10000,20000,V,6
22,80,34,left,10000,20000,VH,4
13,20,30,left,10000,20000,V,4
23,46,105,left,10000,20000,V,12
29,34,106,right,10000,20000,H,12
13,66,64,right,10000,20000,H,8
30,11,4,left,10000,20000,VH,1
16,1,4,right,10000,20000,V,1
23,88,54,left,10000,20000,VH,6
9,101,54,left,10000,20000,V,6
30,26,98,right,10000,20000,H,11
23,94,32,right,10000,20000,H,4
27,107,2,right,10000,20000,VH,1
25,28,78,left,10000,20000,H,9
14,76,53,left,10000,20000,VH,6
28,45,9,left,10000,20000,V,1
24,105,23,left,10000,20000,V,3
30,47,107,left,10000,20000,H,12
18,14,29,right,10000,20000,H,4
12,46,21,left,10000,20000,V,3
16,19,92,right,10000,20000,V,11
23,2,16,right,10000,20000,VH,2
18,81,91,left,10000,20000,H,11
25,98,21,right,10000,20000,H,3
6,40,67,left,10000,20000,V,8
18,55,3,right,10000,20000,V,1
14,78,79,left,10000,20000,VH,9
8,91,108,left,10000,20000,H,12
24,80,23,left,10000,20000,VH,3
5,21,37,right,10000,20000,V,5
9,105,30,left,10000,20000,H,4
13,8,61,left,10000,20000,V,7
10,43,66,right,10000,20000,V,8
2,96,78,left,10000,20000,VH,9
30,19,98,left,10000,20000,V,11
24,22,61,right,10000,20000,V,7
23,43,13,right,10000,20000,V,2
12,66,4,right,10000,20000,H,1
15,20,27,left,10000,20000,V,3
16,107,74,left,10000,20000,V,9
11,92,67,right,10000,20000,H,8
11,13,25,right,10000,20000,VH,3
24,12,26,right,10000,20000,VH,3
30,102,35,right,10000,20000,H,4
24,57,65,left,10000,20000,H,8
14,65,30,right,10000,20000,V,4
30,69,37,left,10000,20000,V,5
19,78,38,right,10000,20000,V,5
1,55,76,right,10000,20000,VH,9
20,95,59,left,10000,20000,VH,7
2,91,27,right,10000,20000,VH,3
30,87,46,right,10000,20000,H,6
24,73,18,left,10000,20000,H,2
11,81,54,right,10000,20000,V,6
7,24,38,right,10000,20000,VH,5
12,84,16,left,10000,20000,H,2
4,87,2,left,10000,20000,H,1
13,69,21,right,10000,20000,V,3
10,52,60,left,10000,20000,H,7
28,103,58,right,10000,20000,VH,7
5,93,108,left,10000,20000,V,12
4,103,19,left,10000,20000,H,3
6,6,32,left,10000,20000,H,4
14,45,35,right,10000,20000,H,4
21,61,13,right,10000,20000,V,2
13,58,26,right,10000,20000,VH,3
6,73,57,right,10000,20000,H,7
29,101,103,left,10000,20000,VH,12
26,65,93,right,10000,20000,V,11
16,14,49,right,10000,20000,H,6
14,52,104,left,10000,20000,VH,12
9,96,87,left,10000,20000,VH,10
18,78,48,left,10000,20000,V,6
19,15,93,left,10000,20000,VH,11
10,57,71,right,10000,20000,VH,8
20,49,63,right,10000,20000,V,7
12,62,101,right,10000,20000,H,12
3,23,8,left,10000,20000,V,1
20,14,3,left,10000,20000,H,1
12,48,104,right,10000,20000,V,12
5,81,95,left,10000,20000,H,11
12,17,108,left,10000,20000,V,12
17,10,27,right,10000,20000,V,3
16,29,34,left,10000,20000,VH,4
21,84,60,left,10000,20000,VH,7
28,75,30,right,10000,20000,H,4
10,25,73,left,10000,20000,H,9
29,69,20,right,10000,20000,H,3
4,105,37,right,10000,20000,H,5
8,89,65,right,10000,20000,H,8
30,4,18,right,10000,20000,V,2
6,81,8,left,10000,20000,VH,1
16,93,20,right,10000,20000,VH,3
25,8,68,left,10000,20000,H,8
9,3,2,right,10000,20000,H,1
1,53,32,left,10000,20000,VH,4
11,42,98,right,10000,20000,H,11
5,29,32,left,10000,20000,VH,4
9,44,8,left,10000,20000,V,1
16,30,31,left,10000,20000,VH,4
15,67,14,right,10000,20000,V,2
12,102,26,right,10000,20000,VH,3
16,3,76,left,10000,20000,V,9
26,43,41,right,10000,20000,V,5
7,9,105,right,10000,20000,VH,12
8,84,107,right,10000,20000,VH,12
11,65,34,right,10000,20000,H,4
18,80,50,right,10000,20000,H,6
1,37,47,left,10000,20000,V,6
7,36,48,left,10000,20000,V,6
29,50,61,right,10000,20000,VH,7
28,94,95,left,10000,20000,H,11
30,61,16,left,10000,20000,H,2
14,77,105,left,10000,20000,VH,12
27,55,44,left,10000,20000,H,5
2,9,55,left,10000,20000,V,7
9,72,58,right,10000,20000,VH,7
2,84,8,right,10000,20000,VH,1
14,88,44,left,10000,20000,H,5
28,53,64,left,10000,20000,H,8
29,98,10,left,10000,20000,VH,2
8,37,83,right,10000,20000,V,10
5,82,59,left,10000,20000,H,7
29,40,66,left,10000,20000,H,8
17,24,94,left,10000,20000,VH,11
16,41,44,right,10000,20000,V,5
22,64,65,left,10000,20000,V,8
14,107,45,left,10000,20000,H,5
3,8,73,right,10000,20000,H,9
20,43,86,right,10000,20000,H,10
15,42,15,right,10000,20000,V,2
14,1,35,left,10000,20000,H,4
16,96,59,right,10000,20000,VH,7
22,85,24,left,10000,20000,H,3
3,81,20,right,10000,20000,V,3
2,6,57,right,10000,20000,VH,7
7,60,107,left,10000,20000,H,12
5,8,57,left,10000,20000,VH,7
3,95,22,right,10000,20000,V,3
2,39,8,left,10000,20000,H,1
24,16,83,left,10000,20000,V,10
10,96,54,right,10000,20000,H,6
27,38,107,left,10000,20000,VH,12
22,63,1,left,10000,20000,V,1
16,71,77,right,10000,20000,V,9
10,36,82,right,10000,20000,VH,10
22,53,77,right,10000,20000,V,9
10,108,77,right,10000,20000,V,9
7,70,29,left,10000,20000,V,4
7,96,76,right,10000,20000,V,9
25,9,23,right,10000,20000,H,3
25,79,93,left,10000,20000,H,11
11,50,47,left,10000,20000,V,6
4,22,49,right,10000,20000,VH,6
27,23,46,left,10000,20000,V,6
12,100,103,right,10000,20000,VH,12
20,10,19,right,10000,20000,V,3
24,19,47,left,10000,20000,V,6
17,61,32,left,10000,20000,V,4
6,36,65,left,10000,20000,V,8
1,74,22,left,10000,20000,VH,3
17,59,75,right,10000,20000,H,9
17,54,33,right,10000,20000,V,4
28,18,48,right,10000,20000,H,6
26,86,30,right,10000,20000,H,4
24,39,51,left,10000,20000,VH,6
11,64,62,left,10000,20000,H,7
14,90,45,right,10000,20000,H,5
13,82,17,left,10000,20000,H,2
18,88,23,left,10000,20000,VH,3
3,92,20,right,10000,20000,V,3
9,68,62,right,10000,20000,VH,7
28,96,9,left,10000,20000,H,1
27,72,34,left,10000,20000,V,4
2,35,51,left,10000,20000,H,6
19,11,89,right,10000,20000,H,10
23,91,80,left,10000,20000,H,9
2,25,99,left,10000,20000,V,11
16,97,86,right,10000,20000,H,10
6,69,45,left,10000,20000,V,5
16,108,73,left,10000,20000,V,9
30,71,1,right,10000,20000,V,1
29,76,39,left,10000,20000,H,5
7,64,97,left,10000,20000,VH,11
25,35,13,right,10000,20000,VH,2
20,3,52,left,10000,20000,VH,6
8,62,104,right,10000,20000,VH,12
8,73,60,right,10000,20000,V,7
8,48,49,left,10000,20000,H,6
5,35,6,left,10000,20000,H,1
29,97,14,left,10000,20000,VH,2
25,31,95,right,10000,20000,VH,11
3,79,23,left,10000,20000,V,3
16,74,54,left,10000,20000,VH,6
30,2,79,left,10000,20000,V,9
2,18,9,left,10000,20000,H,1
27,76,17,right,10000,20000,H,2
30,40,2,left,10000,20000,V,1
9,23,71,left,10000,20000,V,8
29,60,9,right,10000,20000,VH,1
9,42,75,right,10000,20000,H,9
12,6,98,left,10000,20000,VH,11
10,93,48,right,10000,20000,H,6
26,41,15,right,10000,20000,VH,2
5,53,23,right,10000,20000,VH,3
26,63,37,left,10000,20000,V,5
22,52,9,left,10000,20000,V,1
29,105,64,left,10000,20000,V,8
23,57,5,left,10000,20000,VH,1
13,23,74,right,10000,20000,V,9
13,27,17,right,10000,20000,H,2
14,2,96,right,10000,20000,H,11
20,78,68,left,10000,20000,V,8
8,98,78,right,10000,20000,VH,9
28,97,18,right,10000,20000,V,2
2,46,18,right,10000,20000,VH,2
3,9,93,right,10000,20000,H,11
16,91,51,right,10000,20000,VH,6
8,76,9,right,10000,20000,V,1
26,88,48,right,10000,20000,H,6
30,96,92,right,10000,20000,VH,11
26,8,31,left,10000,20000,V,4
12,29,95,right,10000,20000,H,11
8,10,105,left,10000,20000,V,12
13,12,7,right,10000,20000,V,1
24,58,4,right,10000,20000,H,1
17,17,25,left,10000,20000,VH,3
19,23,88,left,10000,20000,H,10
11,33,38,right,10000,20000,VH,5
25,12,88,right,10000,20000,H,10
30,67,41,left,10000,20000,V,5
28,105,4,left,10000,20000,VH,1
11,30,19,left,10000,20000,H,3
21,95,53,right,10000,20000,VH,6
2,2,88,left,10000,20000,VH,10
16,52,54,left,10000,20000,H,6
9,37,27,left,10000,20000,H,3
3,7,26,left,10000,20000,H,3
21,43,66,right,10000,20000,H,8
14,62,55,right,10000,20000,V,7
4,30,10,right,10000,20000,V,2
5,74,4,right,10000,20000,V,1
9,10,83,right,10000,20000,V,10
10,100,89,right,10000,20000,VH,10
26,74,25,right,10000,20000,V,3
19,81,16,left,10000,20000,VH,2
3,21,99,right,10000,20000,V,11
30,108,31,left,10000,20000,V,4
24,59,14,left,10000,20000,H,2
9,71,6,left,10000,20000,VH,1
9,11,88,right,10000,20000,V,10
18,7,41,right,10000,20000,V,5
22,106,17,left,10000,20000,VH,2
4,42,89,right,10000,20000,H,10
18,79,108,right,10000,20000,H,12
21,49,3,left,10000,20000,VH,1
1,91,5,right,10000,20000,VH,1
30,98,94,left,10000,20000,H,11
9,87,102,right,10000,20000,V,12
23,61,50,right,10000,20000,H,6
22,82,92,right,10000,20000,VH,11
28,52,93,right,10000,20000,H,11
26,104,40,right,10000,20000,VH,5
19,52,100,right,10000,20000,VH,12
1,39,100,left,10000,20000,V,12
10,17,53,right,10000,20000,H,6
17,63,51,right,10000,20000,V,6
1,82,66,right,10000,20000,V,8
30,36,92,left,10000,20000,VH,11
26,13,24,left,10000,20000,VH,3
16,17,59,left,10000,20000,H,7
4,97,94,right,10000,20000,VH,11
30,21,81,left,10000,20000,V,9
30,29,101,right,10000,20000,H,12
16,73,10,right,10000,20000,VH,2
8,45,11,left,10000,20000,H,2
30,16,83,right,10000,20000,H,10
11,6,47,right,10000,20000,H,6
